StateFormated,DateFormated,TimeFormated,Crash_TypeFormated,Bus_InvolvementFormated,Heavy_Rigid_Truck_InvolvementFormated,Speed_LimitFormated,Road_UserFormated,GenderFormated,AgeFormated
4,42711,0.75,3,1,1,80,4,2,55
4,42712,0.58,1,1,1,110,2,2,88
7,42713,0.65,1,1,1,60,4,2,25
8,42713,0.64,3,1,1,110,2,2,31
8,42713,0.64,3,1,1,110,6,1,17
8,42713,0.64,3,1,1,110,6,2,21
3,42713,0.39,3,1,1,130,2,2,47
2,42714,0.46,2,1,1,80,7,2,56
7,42714,0.81,1,1,1,50,2,2,41
4,42714,0.88,3,1,1,100,2,2,36
4,42714,0.04,2,1,1,60,7,2,37
4,42714,0.71,3,1,1,100,2,2,50
4,42714,0.92,3,1,1,60,4,2,44
8,42714,0.82,3,1,1,70,2,2,35
6,42714,0.84,3,1,1,80,2,2,60
7,42715,0.42,3,1,1,70,4,2,45
7,42715,0.79,1,1,1,100,4,2,48
4,42715,0.38,2,1,1,60,7,2,56
4,42715,0.42,1,1,1,100,4,2,70
4,42715,0.54,3,1,1,100,4,2,59
2,42716,0.42,1,1,2,100,2,2,68
7,42716,0.66,3,1,1,100,2,2,56
8,42716,0.49,3,1,1,110,6,2,19
8,42716,0.49,3,1,1,110,2,2,19
8,42716,0.21,3,1,1,110,2,1,21
4,42717,0.67,1,1,1,60,4,2,26
3,42717,0.98,3,1,1,100,2,2,49
2,42718,0.33,1,1,1,60,4,1,36
2,42718,0.74,2,1,1,60,7,1,22
7,42718,0.96,3,1,1,100,6,1,51
4,42718,0.92,3,1,1,60,4,2,44
8,42718,0.6,3,1,1,90,2,2,40
8,42718,0.43,3,1,1,110,6,2,16
2,42719,0.86,2,1,1,50,7,2,18
2,42719,0.51,1,1,1,80,2,2,23
8,42719,0.94,3,1,1,50,6,2,29
8,42719,0.94,3,1,1,50,2,2,46
3,42719,0.75,1,1,1,130,2,2,55
7,42720,0.63,1,1,1,100,6,1,68
7,42720,0.97,3,1,1,60,2,2,19
4,42720,0.5,1,1,1,110,6,1,78
4,42720,0.42,1,1,1,100,4,2,57
4,42720,0.67,1,1,1,100,4,2,14
2,42721,0.02,1,1,1,100,2,2,20
7,42721,0.81,1,1,1,60,6,1,1
4,42721,0.79,3,1,1,100,2,2,22
4,42721,0.79,3,1,1,100,6,2,33
4,42721,0.79,3,1,1,100,6,2,25
5,42721,0.08,3,1,1,100,2,2,23
8,42721,0.22,3,1,1,70,2,1,25
2,42722,0.42,1,1,1,70,1,1,33
2,42722,0.87,2,1,1,50,7,1,66
7,42722,0.07,3,1,1,100,4,2,61
4,42722,0.54,3,1,1,100,4,2,35
6,42722,0.34,1,1,1,110,2,2,53
4,42723,0.17,3,1,1,100,6,1,14
2,42724,0.49,2,1,1,50,7,1,86
8,42725,0.68,3,1,1,110,2,1,45
6,42725,0.94,2,1,1,100,7,1,32
4,42726,0.54,1,1,1,80,2,2,39
8,42727,0.2,3,1,1,110,6,1,21
2,42728,0.64,3,1,1,100,2,1,76
4,42728,0.75,1,1,1,80,6,3,0
5,42728,0.6,3,1,1,100,4,2,48
8,42728,0.05,3,1,1,110,2,2,53
2,42729,0.58,1,1,1,100,2,1,67
2,42729,0.66,3,1,1,80,2,2,51
7,42729,0.21,1,1,1,60,2,2,37
4,42729,0.79,2,1,1,50,7,2,9
7,42730,0.7,1,1,1,80,2,2,27
8,42730,0.65,3,1,1,110,3,2,16
2,42731,0.13,3,1,1,80,2,2,26
2,42731,0.62,3,1,1,100,6,1,24
7,42731,0.24,3,1,1,100,6,2,29
7,42731,0.82,1,1,1,50,4,2,44
7,42731,0.92,3,1,1,100,2,2,36
5,42731,0.79,3,1,1,60,2,2,38
2,42732,0.66,2,1,1,50,7,2,73
2,42732,0.68,1,1,1,80,6,2,12
7,42732,0.67,3,1,1,100,2,2,48
8,42732,0.81,3,1,1,50,4,2,15
2,42733,0.64,1,1,1,110,4,2,58
5,42733,0.83,3,1,1,110,2,2,18
7,42734,0.69,1,1,1,100,4,2,40
7,42734,0.69,1,1,1,100,4,2,32
4,42734,0.54,2,1,1,50,7,2,0
5,42734,0.51,3,1,1,110,2,2,35
3,42735,0.91,2,1,1,60,7,2,46
7,42005,0.01,1,1,1,100,4,2,35
7,42005,0.29,3,1,1,70,2,2,28
4,42005,0.83,1,1,1,60,6,2,34
8,42005,0.91,3,1,1,110,2,2,33
6,42005,0.02,3,1,1,40,4,2,29
5,42006,0.84,1,1,1,60,4,2,36
4,42007,0.75,1,1,1,100,4,2,25
2,42008,0.88,3,1,1,100,2,2,36
8,42008,0.93,3,1,1,70,2,2,56
2,42009,0.45,1,1,2,70,2,2,29
2,42009,0.45,1,1,2,70,2,2,52
7,42009,0.61,1,1,1,100,2,2,86
4,42009,0.79,3,1,2,80,6,2,39
8,42009,0.67,3,1,1,80,2,2,82
2,42010,0.42,1,1,1,50,4,2,71
2,42011,0.1,1,1,1,100,2,2,50
7,42011,0.5,1,1,1,100,2,1,73
2,42012,0.92,3,1,1,110,2,2,49
5,42013,0.66,3,1,1,10,2,2,74
2,42014,0.26,1,1,2,100,2,2,27
7,42014,0.6,3,1,1,50,4,2,41
4,42014,0.08,3,1,1,50,4,2,24
2,42015,0.61,3,1,1,100,2,2,33
7,42015,0.16,3,1,1,100,2,2,31
7,42015,0.03,3,1,1,100,6,2,22
4,42015,0.46,3,1,1,80,4,1,55
7,42016,0.62,1,1,2,100,2,1,67
7,42016,0.77,1,1,1,100,2,2,20
7,42017,0.98,1,1,1,50,2,2,22
8,42017,0.75,3,1,2,100,4,2,38
2,42018,0.6,1,1,1,100,4,2,51
5,42018,0.92,3,1,1,50,4,2,40
6,42018,0.27,1,1,2,100,2,2,56
7,42019,0.32,1,1,1,100,2,2,31
4,42019,0.54,1,1,1,80,4,2,55
4,42019,0.79,1,1,1,100,6,1,34
8,42019,0.73,3,1,1,110,2,2,27
2,42020,0.68,1,1,1,80,6,1,62
2,42020,1,3,1,1,50,6,1,17
7,42020,0.13,3,1,1,60,6,1,28
7,42020,0.23,3,1,1,60,2,2,21
6,42020,0.7,1,1,1,100,2,2,18
2,42021,0.49,1,1,1,100,4,2,43
2,42021,0.76,1,1,1,50,4,2,20
2,42021,0.64,1,1,1,110,2,2,76
2,42021,0.64,1,1,1,110,6,1,73
2,42021,0.74,1,1,1,80,2,1,47
2,42021,0.48,3,1,1,100,2,2,75
5,42021,0.04,3,1,1,80,2,2,18
2,42022,0.52,1,1,1,60,4,2,43
2,42022,0.65,3,1,1,100,2,2,7
2,42022,0.46,1,1,1,50,2,1,89
8,42022,0.61,3,1,1,70,4,2,51
2,42023,0.58,3,1,1,100,2,1,38
7,42023,0.24,1,1,1,80,2,2,60
4,42023,0.46,3,1,1,100,2,2,86
5,42023,0.54,1,1,1,60,1,1,37
7,42024,0.4,1,1,1,100,6,1,58
4,42024,0.88,1,1,1,100,2,2,18
5,42024,0.85,3,1,1,110,2,2,73
8,42024,0.46,2,1,2,1,7,1,83
2,42025,0.67,3,1,1,80,6,2,7
4,42025,0.71,3,1,1,50,4,2,26
2,42026,0.32,1,1,1,60,4,2,42
2,42026,0.53,1,1,1,80,2,1,45
2,42026,0.53,1,1,1,80,6,1,15
2,42026,0.59,3,1,1,60,4,2,55
2,42026,0.96,3,1,1,110,2,2,53
5,42026,0.7,1,1,1,110,6,2,33
5,42026,0.7,1,1,1,110,2,2,59
5,42026,0.7,1,1,1,110,6,2,33
2,42027,0.95,2,1,1,60,7,2,66
2,42028,0.35,2,1,1,60,7,1,85
4,42028,0.13,2,1,1,100,7,2,20
4,42028,0.21,2,1,1,80,7,1,46
5,42028,0.38,1,1,2,110,2,2,60
5,42028,0.38,1,1,2,110,6,1,60
2,42029,0.44,1,1,1,100,4,2,52
2,42029,0.44,1,1,1,100,3,1,47
2,42029,0.63,3,1,1,80,4,2,53
4,42029,0.21,3,1,1,60,2,2,21
5,42029,0.82,3,1,1,110,2,2,32
8,42029,0.7,3,1,2,110,2,2,69
2,42030,0.01,3,1,1,60,4,2,29
2,42030,0.15,3,1,1,80,4,2,26
7,42030,0.53,3,1,1,100,6,1,81
4,42030,0.83,3,1,1,60,4,2,36
5,42030,0.8,1,1,1,100,2,1,26
8,42030,0.66,3,1,1,90,2,2,45
3,42030,0.33,3,1,1,110,6,1,47
2,42031,0.51,1,1,1,110,6,2,84
7,42031,0.98,2,1,1,60,7,2,17
8,42031,0.62,3,1,1,110,6,2,11
2,42032,0.44,3,1,1,100,6,1,4
7,42032,0.27,3,1,1,100,6,2,22
7,42032,0.27,3,1,1,100,6,2,28
7,42032,0.27,3,1,1,100,6,2,22
7,42032,0.27,3,1,1,100,2,2,20
7,42032,0.36,1,1,1,50,1,2,70
8,42032,0.74,3,1,1,50,4,2,40
2,42033,0.98,2,1,1,50,7,1,81
7,42033,0.9,2,2,1,60,7,2,47
4,42033,0.42,3,1,1,80,2,1,76
1,42033,0.32,3,1,1,60,1,2,49
7,42035,1,3,1,1,40,4,2,40
4,42035,0.88,3,1,1,60,2,2,33
2,42036,0.34,3,1,1,100,1,2,65
7,42036,0.5,3,1,1,80,2,2,65
4,42036,0.38,3,1,1,60,4,2,48
2,42037,0.44,1,1,1,60,2,2,70
2,42037,0.87,1,1,1,70,6,2,25
7,42037,0.22,1,1,1,100,6,1,64
7,42037,0.78,3,1,1,100,2,2,30
8,42037,0.39,3,1,1,50,2,1,79
8,42037,0.33,2,1,1,60,7,2,74
4,42038,0.25,1,1,2,100,2,2,34
7,42039,0.08,1,1,1,50,4,2,29
4,42039,0.58,3,1,1,100,6,1,17
2,42040,0.21,3,1,1,110,2,2,54
7,42040,0.44,1,1,1,100,2,2,65
3,42040,0.24,1,1,1,110,2,1,19
3,42040,0.24,1,1,1,110,2,2,25
7,42041,0.58,3,1,1,70,2,2,53
4,42041,0.96,3,1,1,80,6,2,21
7,42042,0.82,3,1,1,80,2,1,50
4,42042,0.67,3,1,1,100,4,2,50
8,42042,0.47,3,1,1,110,2,2,55
6,42042,0.93,3,1,1,80,2,2,26
2,42043,0.75,1,1,1,50,2,2,32
5,42043,0.5,2,1,1,110,7,2,72
8,42043,0.35,3,1,1,80,2,2,31
6,42043,0.47,3,1,1,100,4,2,57
6,42043,0.63,3,1,1,70,4,2,49
6,42043,0.63,3,1,1,70,3,1,49
3,42043,0.52,3,1,1,110,6,1,60
2,42044,0.45,2,1,1,60,7,2,29
2,42044,0.43,3,1,1,100,2,1,33
2,42044,1,1,2,1,110,6,1,26
8,42044,0.49,3,1,1,60,5,2,88
8,42045,0.78,3,1,1,60,2,2,77
2,42046,0.33,1,1,1,100,2,2,45
2,42046,0.67,1,2,1,60,2,2,61
7,42046,0.15,3,1,1,100,2,2,49
4,42047,0.42,1,1,1,100,2,1,50
8,42048,0.1,3,1,1,60,3,1,28
8,42048,0.89,3,1,1,110,6,1,22
8,42048,0.89,3,1,1,110,6,2,25
7,42050,0.28,3,1,1,100,6,1,29
7,42050,0.28,3,1,1,100,6,2,0
7,42050,0.28,3,1,1,100,2,2,39
7,42051,0.62,2,1,1,50,7,1,88
8,42051,0.22,3,1,2,100,1,2,25
2,42052,0.25,1,1,2,100,4,2,23
2,42052,0.25,2,1,1,80,7,2,45
2,42052,0.49,2,1,1,50,7,1,83
7,42052,0.08,2,1,2,80,7,2,46
7,42052,0.26,2,1,2,40,7,1,23
4,42053,0.5,1,1,1,100,2,1,56
2,42054,0.52,3,1,1,100,4,2,56
4,42054,0.63,3,1,1,80,2,2,30
5,42054,0.44,1,1,1,60,6,1,93
8,42054,0.17,3,1,1,110,6,1,12
2,42055,0.6,3,1,1,100,2,2,36
7,42055,0.42,1,1,1,50,4,2,35
7,42055,0.54,3,1,1,40,4,2,43
4,42055,0.29,1,1,1,80,2,2,33
6,42055,0.6,1,1,1,110,2,1,78
2,42056,0.59,1,1,1,80,2,2,67
7,42056,0.97,3,1,1,50,2,2,42
8,42057,0.31,3,1,1,110,6,2,30
4,42058,0.38,1,1,2,100,2,2,65
5,42059,0.31,2,1,1,50,7,2,86
5,42061,0.67,1,1,1,100,2,1,23
7,42062,0.67,1,1,2,40,1,2,26
7,42062,0.97,3,1,1,110,2,2,39
8,42062,0.62,3,2,1,80,2,2,64
7,42063,0.82,1,1,1,100,6,2,17
8,42063,0.75,3,1,1,110,6,2,10
2,42064,0.01,3,1,1,60,2,2,21
2,42064,0.06,3,1,1,110,2,2,22
2,42064,0.35,1,1,1,60,1,2,47
2,42064,0.35,3,1,1,100,2,2,40
7,42064,0.89,3,1,1,100,4,2,47
4,42064,0.29,1,1,1,100,2,2,25
4,42064,0.29,1,1,1,100,6,1,20
4,42064,0.38,1,1,1,80,4,2,54
4,42064,0.38,1,1,1,80,3,1,55
4,42064,0.75,3,1,1,110,2,2,17
8,42064,0.59,3,1,1,60,2,2,43
8,42064,0.38,3,1,1,110,2,2,41
2,42065,0.6,2,1,1,60,7,2,34
6,42065,0.67,3,1,1,80,2,2,27
2,42066,0.54,1,1,1,60,6,1,51
8,42066,0.36,3,1,1,110,2,2,45
3,42067,0.1,3,1,1,110,6,2,38
2,42068,0.44,2,1,1,50,7,2,60
7,42068,0.46,2,1,2,50,7,1,88
4,42068,0.42,1,1,1,80,2,2,84
4,42068,0.42,1,1,1,80,6,1,83
8,42068,0.44,3,1,1,80,2,2,32
7,42070,0.18,3,1,1,80,2,2,25
7,42070,0.16,2,1,1,110,7,2,25
7,42070,0.5,1,1,1,80,3,1,42
7,42070,0.5,1,1,1,80,4,2,47
4,42070,0.71,1,1,1,50,4,2,33
8,42070,0.15,3,1,1,110,2,2,25
2,42071,0.27,2,1,1,80,7,2,28
7,42071,0.78,3,1,1,100,2,1,64
4,42071,0.25,1,1,1,60,4,2,61
3,42071,0.21,3,1,1,80,2,2,40
7,42072,0.59,3,1,1,100,6,2,19
7,42072,0.59,3,1,1,100,2,1,34
4,42072,0.21,1,1,1,100,6,1,26
8,42072,0.77,2,1,1,1,7,1,2
8,42072,0.24,3,1,1,40,2,2,42
2,42073,0.82,1,1,2,100,4,2,27
3,42073,0.84,2,1,1,20,7,2,37
2,42074,0.45,2,1,1,110,7,2,83
2,42074,0.58,1,1,1,60,2,1,47
7,42074,0.31,2,1,1,50,7,2,94
7,42074,0.47,1,1,2,70,6,2,28
7,42074,0.47,1,1,2,70,2,2,47
7,42075,0.42,2,1,1,70,7,2,54
2,42076,0.45,1,1,1,100,6,1,55
7,42076,0.41,3,1,1,100,2,1,27
7,42076,0.62,3,1,1,100,2,1,44
4,42076,0.88,1,1,1,80,2,2,41
8,42076,0.63,3,1,1,80,4,2,28
4,42077,0.04,3,1,1,60,4,2,34
5,42077,0.42,3,1,1,100,6,1,13
8,42077,0.92,3,1,1,80,6,1,15
2,42078,0.43,3,1,1,100,4,2,45
2,42078,0.06,3,1,1,40,2,2,17
4,42078,0.08,2,1,1,110,7,2,34
7,42080,0.86,2,1,1,70,7,2,88
4,42080,0.33,3,1,1,100,2,2,89
2,42081,0.33,2,1,1,50,7,1,90
2,42081,0.45,1,1,1,100,4,2,37
4,42081,0.79,1,1,1,100,2,1,44
2,42082,0.75,1,1,1,60,2,2,42
4,42082,0.71,1,1,1,50,1,2,77
2,42083,0.07,3,1,1,60,2,2,48
2,42083,0.78,3,1,1,100,6,2,46
2,42083,0.3,2,1,1,40,7,2,71
4,42083,0.17,1,1,1,100,2,2,36
8,42083,0.45,3,1,1,110,6,1,60
8,42083,0.45,3,1,1,110,6,1,2
6,42083,0.86,3,1,1,100,2,2,23
2,42084,0.88,2,1,1,60,7,2,45
8,42084,0.65,3,1,1,110,2,1,19
8,42084,0.65,3,1,1,110,6,2,54
7,42085,0.92,3,1,1,100,2,2,44
4,42085,0.17,2,1,1,60,7,1,20
2,42087,0.99,3,1,1,100,6,1,29
4,42087,0.67,1,1,1,100,4,2,51
7,42088,0.54,1,1,1,50,4,2,22
4,42088,0.75,3,1,1,50,2,2,25
8,42088,0.84,3,1,1,60,2,2,28
5,42089,0.57,2,1,1,60,7,2,84
5,42089,0.69,2,1,1,60,7,2,87
7,42090,0.83,2,1,1,60,7,2,67
4,42090,0.42,1,1,1,100,2,2,68
3,42090,0.94,2,1,1,130,7,2,22
8,42091,0.36,3,1,1,80,4,2,23
8,42091,0.19,3,1,2,100,6,2,62
8,42091,0.19,3,1,2,100,2,2,57
8,42091,0.37,3,1,1,100,4,2,21
6,42091,0.55,3,1,1,100,4,2,67
7,42092,0.21,3,1,1,110,2,2,46
8,42092,0.25,3,1,1,90,6,1,35
2,42093,0.67,2,1,1,80,7,2,12
7,42093,0.27,1,1,1,60,2,2,27
7,42093,0.34,3,1,1,80,2,2,52
8,42093,0.24,3,1,1,70,1,2,65
2,42094,0.39,1,1,2,80,2,1,17
2,42095,0.7,1,1,1,100,2,2,61
4,42095,0.25,1,1,1,80,2,1,34
4,42095,0.42,3,1,1,110,2,2,79
4,42095,0.75,1,1,1,90,2,2,73
3,42095,0.83,2,1,1,60,7,1,36
8,42096,0.52,3,1,1,60,2,2,78
2,42097,0.73,1,1,1,70,6,1,56
4,42097,0.25,3,1,1,100,6,2,20
4,42097,0.58,3,1,1,60,4,2,28
5,42097,0.66,3,1,1,100,6,1,2
8,42097,0.4,3,1,1,110,6,2,33
2,42098,0.72,1,1,1,90,6,1,8
2,42098,0.72,1,1,1,90,6,2,9
7,42098,0.81,1,1,1,50,4,2,29
4,42098,0.04,3,1,1,100,2,2,32
4,42098,0.79,3,1,1,50,2,1,31
4,42098,0.96,3,1,1,60,2,2,25
4,42098,0.96,3,1,1,60,6,2,23
2,42099,0.4,2,1,1,50,7,1,61
4,42099,0.5,2,1,1,50,7,2,4
4,42099,0.96,3,1,1,60,4,2,45
3,42099,0.75,3,1,1,80,2,2,61
7,42100,0.4,1,1,1,100,6,1,73
7,42100,0,3,1,1,110,2,1,27
7,42100,0.63,3,1,1,100,2,2,23
8,42100,0.98,3,1,1,110,6,1,22
2,42101,0.43,3,1,1,60,2,1,18
7,42101,0.53,1,1,1,80,6,1,77
4,42101,0.83,1,1,2,100,2,2,37
5,42101,0.29,1,1,1,60,2,2,31
5,42102,0.9,3,1,1,100,2,2,43
1,42102,0.8,1,2,1,80,4,2,23
7,42104,0.97,3,1,1,80,6,2,21
4,42104,0.67,3,1,1,100,4,2,27
2,42105,0.73,1,1,1,80,4,2,34
7,42105,0.13,2,1,2,50,7,2,59
4,42105,0.63,3,1,1,80,4,2,46
2,42106,0.43,3,1,1,80,4,2,68
4,42106,0.54,1,1,1,100,4,2,37
5,42106,0.38,3,1,1,60,6,1,8
8,42106,0.32,3,1,1,80,2,2,54
8,42106,0.32,3,1,1,80,6,1,50
8,42106,0.36,3,1,1,60,2,2,78
8,42106,0.36,3,1,1,60,6,1,78
7,42107,0.69,1,1,1,100,4,2,56
4,42107,0.79,2,1,1,60,7,2,45
4,42107,0.58,3,1,1,60,6,1,73
7,42108,0.81,2,1,1,60,7,2,61
2,42109,0.3,3,1,1,50,2,2,44
2,42109,0.64,2,1,1,60,7,2,65
7,42109,0.55,3,1,1,100,2,1,51
2,42110,1,2,1,1,50,7,2,59
7,42110,0.48,1,1,1,100,2,2,20
7,42110,0.48,1,1,1,100,2,2,65
8,42110,0.56,3,1,1,60,2,2,61
2,42111,0,1,1,1,50,4,2,40
2,42111,0.9,1,1,1,100,2,1,18
7,42111,0.11,3,1,1,60,6,2,23
8,42111,0.39,3,1,1,90,2,1,57
2,42112,0.73,1,1,1,70,2,1,61
2,42112,0.71,2,1,1,70,7,2,36
4,42112,0.46,3,1,1,60,4,2,33
4,42112,0.96,3,1,1,100,2,2,52
8,42112,0.53,3,1,2,60,4,1,42
2,42113,0.81,3,1,1,100,2,2,21
2,42113,0.62,1,1,1,90,4,2,56
7,42113,0.3,3,1,1,70,6,2,16
7,42113,0.26,3,1,1,100,2,1,19
4,42113,0.75,2,1,1,80,7,2,18
5,42113,0.61,1,1,1,110,6,1,88
8,42113,0.63,3,1,1,110,6,1,18
8,42113,0.63,3,1,1,110,6,2,19
4,42114,0.92,3,1,1,50,4,2,34
5,42114,0.55,1,1,1,100,2,2,76
5,42114,0.61,1,1,1,100,6,2,12
8,42114,0.79,3,1,1,100,4,2,17
2,42115,0.82,2,1,1,60,7,1,87
5,42115,0.67,2,1,1,50,7,1,84
2,42116,0.27,1,1,2,60,2,2,24
2,42116,0.64,1,1,1,100,2,2,17
2,42116,0.64,1,1,1,100,2,2,29
7,42116,0.53,2,1,1,80,7,1,91
4,42116,0.67,2,1,1,1,7,2,43
4,42117,0.04,3,1,1,100,2,2,41
4,42117,0.04,3,1,1,100,6,1,40
5,42117,0.76,3,1,1,100,2,1,24
7,42118,0.48,2,1,1,1,7,2,73
2,42119,0.73,2,1,1,60,7,1,46
7,42119,0.77,3,1,1,100,4,2,27
4,42119,0.96,1,1,1,100,2,2,30
7,42120,0.29,3,1,1,100,6,2,17
7,42120,0.29,3,1,1,100,2,2,44
8,42120,0.01,2,1,1,50,7,2,22
7,42121,0.49,3,1,1,100,6,1,82
7,42121,0.49,3,1,1,100,6,2,91
4,42121,0.33,1,1,2,100,2,2,74
2,42122,0.65,1,1,1,60,2,1,86
4,42122,0.83,3,1,1,90,2,2,24
2,42124,0.68,2,1,1,60,7,2,13
4,42124,0.5,1,1,1,100,2,1,26
4,42124,0.67,3,1,1,80,2,2,75
4,42125,0.71,3,1,1,60,2,2,74
4,42125,0.71,3,1,1,60,6,1,39
4,42125,0.71,3,1,1,60,6,2,5
4,42125,0.83,3,1,1,60,2,2,75
4,42125,0.71,3,1,1,60,2,2,49
8,42125,0.15,3,1,1,110,2,2,65
8,42125,0.59,3,1,1,110,6,2,28
2,42126,0.72,3,1,1,100,2,1,18
2,42126,0.72,3,1,1,100,6,1,16
7,42126,0.03,3,1,1,100,2,2,31
4,42126,0.04,3,1,1,60,2,2,17
4,42126,0.79,1,1,1,60,6,1,25
5,42126,0.57,1,1,2,80,2,1,17
8,42126,0.66,3,1,1,110,6,2,26
2,42127,0.68,1,1,1,50,4,2,23
7,42127,0.42,1,1,1,100,2,2,19
1,42127,0.74,3,1,1,60,2,2,48
2,42129,0.79,1,1,1,60,4,2,46
1,42129,0.75,1,1,1,80,4,2,33
2,42130,0.49,1,1,1,50,2,2,93
2,42130,0.52,1,1,1,50,2,2,76
3,42130,0.59,3,1,1,110,6,1,14
3,42130,0.6,1,1,1,80,4,2,49
3,42130,0.81,2,1,1,100,7,1,36
2,42131,0.99,3,1,1,100,6,2,37
7,42131,0.19,3,1,1,80,2,2,75
2,42132,0.22,2,1,1,50,7,2,59
4,42132,0.92,3,1,1,100,2,1,62
4,42132,0.92,3,1,1,100,6,1,44
8,42132,0.32,2,1,1,110,7,2,72
2,42133,0.4,1,1,1,70,2,2,22
7,42133,0,1,1,1,80,6,1,18
7,42133,0,1,1,1,80,2,2,19
7,42133,0.17,1,1,2,80,2,2,47
8,42133,0.51,3,1,1,110,6,2,18
2,42134,0.69,1,1,1,50,2,1,82
7,42134,0.62,1,1,1,100,1,2,77
7,42134,0.64,1,1,1,100,2,1,52
6,42134,0.16,2,1,2,50,7,2,31
4,42135,0.63,1,1,1,100,4,2,43
7,42136,0.38,2,1,1,40,7,1,68
4,42136,0.46,3,1,1,100,4,2,22
2,42137,0.33,2,1,1,70,7,1,30
7,42137,0.58,1,1,1,100,2,2,73
2,42138,0.46,1,1,2,80,2,2,82
2,42138,0.68,1,1,1,100,2,1,18
2,42138,0.68,1,1,1,100,6,1,19
2,42138,0.79,3,1,1,100,6,1,20
7,42138,0.77,1,1,1,100,2,2,78
2,42139,0.97,1,1,1,90,2,2,38
2,42139,0.97,1,1,1,90,2,2,56
8,42139,0.45,3,1,1,50,2,2,94
2,42140,0.67,3,1,1,100,6,2,54
7,42140,0.72,1,1,1,100,2,2,19
4,42140,0.67,3,1,1,60,2,2,18
8,42140,0.14,3,1,1,110,6,1,21
4,42141,0.63,3,1,1,110,2,2,43
5,42141,0.81,3,1,1,60,2,1,21
3,42141,0.52,3,1,1,110,6,2,27
2,42142,0.71,3,1,1,100,2,2,33
2,42142,0.47,1,1,1,60,2,1,86
2,42143,0.4,1,1,2,90,2,1,67
5,42143,0.04,3,1,1,60,2,2,23
7,42144,0.11,3,1,1,100,2,1,29
7,42144,0.82,3,1,1,110,2,2,40
5,42144,0.78,1,1,1,110,2,1,51
2,42145,0.67,1,1,1,100,2,1,23
7,42145,0.52,1,1,1,80,2,2,49
4,42145,0.04,3,1,1,60,6,2,1
4,42145,0.21,2,1,1,60,7,2,93
5,42146,0.9,3,1,1,100,2,2,27
8,42146,0.47,3,1,1,110,2,2,39
6,42146,0.12,3,1,1,50,4,2,21
2,42147,0.49,1,1,1,100,2,1,85
7,42147,0.88,3,1,1,100,6,2,16
4,42147,0.71,3,1,1,100,2,2,20
5,42147,0.29,1,1,1,60,4,2,56
2,42148,0.14,2,1,1,80,7,2,25
2,42148,0.6,1,1,1,100,4,2,54
4,42148,0.13,3,1,1,100,2,2,37
7,42149,0.57,3,1,1,100,2,2,55
4,42149,0.58,3,1,1,100,6,1,44
3,42149,0.94,2,1,1,60,7,1,41
2,42150,0.55,3,1,1,100,4,2,50
2,42150,0.93,3,1,1,60,6,1,18
2,42150,0.93,3,1,1,60,6,2,21
4,42150,0.54,3,1,1,80,2,2,75
5,42150,0.67,3,1,1,100,4,2,54
2,42151,0.72,1,1,1,60,6,1,82
2,42151,0.73,2,1,1,60,7,2,67
2,42152,0.32,1,1,2,60,1,2,36
8,42152,0.76,3,1,1,90,2,1,33
2,42153,0.99,1,1,1,60,4,2,16
2,42153,0.5,1,1,1,110,2,1,70
7,42153,0.09,3,1,1,60,2,2,33
7,42153,0.72,1,1,1,100,2,1,19
4,42153,0.54,1,1,1,100,2,2,24
4,42153,0.54,1,1,1,100,2,1,26
5,42153,0.38,1,1,1,80,2,1,32
2,42154,0.07,1,1,1,80,6,2,20
7,42154,0.7,1,1,1,100,2,2,18
7,42154,0.97,1,1,1,50,2,2,18
8,42154,0.4,3,1,1,110,6,2,18
2,42155,0.19,3,1,1,80,2,1,18
4,42155,0.5,3,1,1,60,2,2,20
2,42156,0.01,3,1,1,50,2,2,28
2,42156,0.9,2,1,1,50,7,2,60
4,42156,0.58,1,1,2,60,1,2,57
2,42157,0.68,1,1,2,100,2,1,28
2,42158,0.56,1,1,2,80,2,1,60
4,42158,0.42,1,1,2,80,2,2,89
4,42158,0.71,3,1,1,80,2,2,82
4,42158,0.71,3,1,1,80,6,1,74
2,42159,0.82,1,1,1,100,2,2,73
7,42159,0.69,1,1,1,100,2,2,76
5,42159,0.76,3,1,1,100,2,2,75
2,42160,0.67,1,2,1,60,2,2,93
7,42160,0.74,2,1,1,60,7,1,42
4,42160,0.67,3,1,1,100,2,2,50
4,42160,0.67,3,1,1,100,6,1,12
6,42160,0.77,1,1,1,100,6,1,23
1,42160,0.21,3,1,1,80,2,2,24
2,42161,0.52,1,1,1,60,2,2,89
7,42161,0.48,1,1,2,100,6,1,71
7,42161,0.48,1,1,2,100,2,2,72
4,42161,0,3,1,1,60,2,2,17
4,42161,0.17,3,1,1,100,2,2,19
5,42161,0.14,3,1,1,100,2,2,53
2,42162,0.38,3,1,1,110,6,2,4
7,42162,0.7,3,1,1,1,6,2,9
4,42162,0.71,3,1,1,100,2,2,55
2,42163,0.46,1,1,1,50,2,2,87
5,42163,0.47,1,1,1,100,2,2,32
5,42163,0.47,1,1,1,100,6,2,13
5,42163,0.47,1,1,1,100,6,1,36
8,42163,0.11,3,1,2,110,2,2,19
8,42163,0.58,3,1,1,110,6,1,27
8,42163,0.58,3,1,1,110,6,1,60
4,42164,0.5,2,1,1,50,7,1,37
4,42164,0.5,2,1,1,50,7,1,82
8,42165,0.64,3,1,2,90,2,2,79
